Product Type,Current stock ID,Product name,Condition,Brand,Model Number,Serial,paper_cart,Category,size,metal,weight,partners,Warehouse,unit,Vendor Doc Number,Supplier,dop,tags,Product Cost,Cost Code,Sale Price,MSRP,Quantity,Gallery Images,Thumbnail image,description,external_link,google_link,published,featured,Serial LTR,Age,Dial,Bezel,Band,Screw Count,Band Grade
Watch,W4650,W4650,Used,Rolex,4084,2501713,No,Cellini,32mm x 30mm,Yellow Gold,36.96g,GCI,LA - Main,Per/Pc,,Aziz Diamonds,6/3/2019,,"1,000.00","3,640.00","1,200.00","19,400.00",1,,,Vintage Cellini Yellow Gold,,,1,0,2M,1968,Black/Brown Vignette Standard,Bark YG,LTHRR,LTHR,LTHR
Watch,W4651,W4651,Used,Bucherer,MBUC598,0,No,Pocket Watch,37mm,Yellow Gold,24.49g,GCI,LA - Main,Per/Pc,,Aziz Diamonds,6/3/2019,,200,728,240,0,1,,,Vintage Non Quick Date Pocket Watch,,,1,0,,,Silver Stick,Standard YG,NA,NA,H
Watch,W4652,W4652,Used,Rolex,16233,R890621,Yes,Datejust,36mm,Steel and Yellow Gold,104.50g,GCI,LA - Main,Per/Pc,,Shabtai Trading Inc.,6/18/2019,,"3,800.00","13,832.00","5,500.00","11,700.00",1,,,Datejust 36 Sapphire Two Tone,,,1,0,R,1988,Champagne Stick,Fluted YG,Jubilee D,6s,C
Watch,W4727,W4727,Used,Rolex,78274,Y571193,No,Datejust,31mm,Steel,66.30g,GCI,LA - Main,Per/Pc,,RK Enterpise LTD.,7/22/2019,,"3,350.00","12,194.00",0,"7,800.00",1,,,Datejust 31 Sapphire Steel,,,1,0,Y,2002,White Roman, Fluted WG, Jubilee D, 5s, A
Watch,W4753,W4753,Used,Rolex,79173,P713339,No,Datejust,26mm,Steel and Yellow Gold,55.20g,GCI,LA - Main,Per/Pc,GCI B912047,Stampar Inc.,8/2/2019,,"2,000.00","7,280.00","5,950.00","18,650.00",1,,,Datejust 26 Sapphire Two Tone,,,1,0,P,2000,Custom White MOP Diamond, Custom Diamond, Jubilee D, 4s,B
Watch,W4771,W4771,Used,Rolex,14060M,K141413,No,Submariner,40mm,Steel,71.10g,GCI,LA - Main,Per/Pc,GCI B912061,Zane's Watches,8/22/2019,,"5,600.00","20,384.00","6,720.00","7,900.00",1,,,Submariner No Date Steel,,,1,0,K,2001,Black Custom Diamond, Black Standard, Head only, HO, HO
Watch,W4852,W4852,Used,Rolex,15200,P532307,No,Date,34mm,Steel PVD,58.90g,GCI,LA - Main,Per/Pc,BuyBk 912653,Zane's Watches,11/6/2019,,"3,350.00","12,194.00","8,500.00","6,500.00",1,,,Date 34 Sapphire Steel PVD Custom Camo,,,1,0,P,2000,Custom Camo Stick, Smooth, Painted LTHR, LTHR, LTHR
Watch,W4853,W4853,Used,Rolex,69178,L834292,Yes,Datejust,26mm,Yellow Gold,32.40g,GCI,LA - Main,Per/Pc,,,,,"2,500.00","9,100.00","3,000.00","23,850.00",1,,,President 26 Yellow Gold,,,1,0,L,1989,Wood Stick,Fluted YG,Head Only,JO,HO
Watch,W4859,W4859,New,Rolex,116610LN,356254S7,Yes,Submariner,40mm,Steel,159.78g,GCI,LA - Main,Per/Pc,14006,Time Passion Miami,,,"10,000.00","36,400.00","12,000.00","8,950.00",1,,,Submariner Ceramic Date Steel,,,1,0,SCR,Mix,Black Standard,Black Standard,Oyster,7s,A
Watch,W4903,W4903,Used,Rolex,6611B,384768,No,Day-Date,36mm,Yellow Gold,50.20g,GCI,LA - Main,Per/Pc,Inv 001706,Happy Price,12/18/2019,,"3,900.00","14,196.00","8,500.00","33,150.00",1,,,Day-Date 36 Plastic Single Quick,,,1,0,300K,1945,Champagne Stick,Fluted YG,, HO, HO
Watch,W4905,W4905,Used,Rolex,68243,W627297,No,Datejust,31mm,Steel and Yellow Gold,36.20g,GCI,LA - Main,Per/Pc,Inv 1754,Luxury Watches,12/27/2019,,"4,000.00","14,560.00","4,800.00","9,050.00",1,,,Datejust 31 Two Tone Smooth,,,1,0,W,1995,Silver Index,Smooth YG,Head Only,HO,HO
Watch,W4936,W4936,Used,Rolex,69278,8542490,Yes,Datejust,26mm,Yellow Gold,69.60g,GCI,LA - Main,Per/Pc,BuyBk 912682,Zane's Watches,1/28/2020,,"4,150.00","15,106.00","4,980.00","25,650.00",1,,,Datejust 26 QuickSet Sapphire Yellow Gold,,,1,0,8M,1984,Champagne Stick,Bark YG,President Bark,2s,E
Watch,W4948,W4948,Used,Rolex,6917,3654630,No,Datejust,26mm,Steel and Rose Gold,43.20g,GCI,LA - Main,Per/Pc,235968,Ookura,2/15/2020,,"1,450.00","5,278.00","5,000.00","9,050.00",1,,,Datejust 26 Non Quick Plastic Two Tone,,,1,0,3M,1972,Pink Champagne Stick, Fluted RG, Jubilee B, 0s, D
Watch,W4957,W4957,Used,Rolex,68279B,E557647,No,Datejust,31mm,White Gold,108.80g,GCI,LA - Main,Per/Pc,235968,Ookura,2/15/2020,,"7,200.00","26,208.00","14,500.00",0,1,,,Datejust 31 Quick Set Tridor,,,1,0,E,1990,Champagne Diamond,Fluted YG, President, 3s, A
