Product Type,Current stock ID,Product name,Condition,Brand,Model Number,Serial,paper_cart,Category,size,metal,weight,partners,Warehouse,unit,Vendor Doc Number,Supplier,dop,tags,Product Cost,Cost Code,Sale Price,MSRP,Quantity,Gallery Images,Thumbnail image,description,external_link,google_link,published,featured,Preset/SPV,Pts,Prong,Dia Ct Wt,Stone Count,Stone Size
Bezel,BZ2645,BZ2645,New,Custom,BZ26-ALLY03-2P,,,Bezel,26mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6476,,50,150,75,75,1,,,BZ26-ALLY03-2P,,,0,0, Preset,,P,,36,3pts
Bezel,BZ2647,BZ2647,New,Custom,BZ26-ALLY04-2P,,,Bezel,26mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6476,,50,150,75,75,1,,,BZ26-ALLY04-2P,,,0,0, Preset,,P,,32,4pts
Bezel,BZ2648,BZ2648,New,Custom,BZ40-14RG05-UP,,,Bezel,40mm,14k-Rose Gold,9.77,GCI,,Per/Gr,,Precisdor Inc.,M6535,,612.29,1836.87,918.43,918.43,1,,,BZ40-14RG05-UP,,,0,0, Preset,, UP,,46,5pts
Bezel,BZ2649,BZ2649,New,Custom,BZ40-14RG05-UP,,,Bezel,40mm,14k-Rose Gold,9.78,GCI,,Per/Gr,,Precisdor Inc.,M6535,,612.29,1836.87,918.43,918.43,1,,,BZ40-14RG05-UP,,,0,0, Preset,, UP,,46,5pts
Bezel,BZ2651,BZ2651,New,Custom,BZ40-14RG20-UP,,,Bezel,40mm,14k-Rose Gold,21.34,GCI,,Per/Gr,,Precisdor Inc.,M6535,,1337.38,4012.14,2006.07,2006.07,1,,,BZ40-14RG20-UP,,,0,0, Preset,, UP,,30,20pts
Bezel,BZ2652,BZ2652,New,Custom,BZ40-14RG10-2P,,,Bezel,40mm,14k-Rose Gold,13.8,GCI,,Per/Gr,,Precisdor Inc.,M6512,,768.8,2306.4,1153.2,1153.2,1,,,BZ40-14RG10-2P,,,0,0, Preset,,P,,38,10pts
Bezel,BZ2653,BZ2653,New,Custom,BZ40-14RG10-2P,,,Bezel,40mm,14k-Rose Gold,13.7,GCI,,Per/Gr,,Precisdor Inc.,M6512,,763.23,2289.69,1144.84,1144.84,1,,,BZ40-14RG10-2P,,,0,0, Preset,,,,38,10pts
Bezel,BZ2654,BZ2654,New,Custom,BZSUB-18YGGEM-BLKWHTE,,,Bezel,Submariner,18k-Yellow Gold,12.06,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,GCI 20220303,,4500,13500,6750,6750,1,,,BZSUB-18YGGEM-BLKWHTE,,,0,0, Preset,,P,,,
Bezel,BZ2655,BZ2655,New,Custom,BZ40-14RG10-UP,,,Bezel,40mm,14k-Rose Gold,11.69,GCI,,Per/Gr,,Precisdor Inc.,M6571,,761.95,2285.85,1142.92,1142.92,1,,,BZ40-14RG10-UP,,,0,0," SPV
",, U,,38,10pts
Bezel,BZ2656,BZ2656,New,Custom,BZ40-14RG10-UP,,,Bezel,40mm,14k-Rose Gold,11.69,GCI,,Per/Gr,,Precisdor Inc.,M6571,,767.01,2301.03,1150.51,1150.51,1,,,BZ40-14RG10-UP,,,0,0," SPV
",, U,,38,10pts
Bezel,BZ2657,BZ2657,New,Custom,BZ26-ALLY04-UP,,,Bezel,26mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6596,,104,312,156,156,1,,,BZ26-ALLY04-UP,,,0,0," SPV
",, UP,,32,4pts
Bezel,BZ2658,BZ2658,New,Custom,BZ26-ALLY05-UP,,,Bezel,26mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6596,,104,312,156,156,1,,,BZ26-ALLY05-UP,,,0,0," SPV
",, UP,,30,5pts
Bezel,BZ2659,BZ2659,New,Custom,BZ26-ALLY07-UP,,,Bezel,26mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6596,,104,312,156,156,1,,,BZ26-ALLY07-UP,,,0,0," SPV
",, UP,,28,7pts
Bezel,BZ2660,BZ2660,New,Custom,BZ28-ALLY05-UP,,,Bezel,26mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6596,,104,312,156,156,1,,,BZ28-ALLY05-UP,,,0,0," SPV
",, UP,,32,5pts
Bezel,BZ2661,BZ2661,New,Custom,BZ28-ALLY05-UP,,,Bezel,26mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6596,,104,312,156,156,1,,,BZ28-ALLY05-UP,,,0,0," SPV
",, UP,,32,5pts
Bezel,BZ2662,BZ2662,New,Custom,BZ28-ALLY05-UP,,,Bezel,26mm,Alloy,,GCI,,Per/Gr,,Precisdor Inc.,M6596,,104,312,156,156,1,,,BZ28-ALLY05-UP,,,0,0," SPV
",, UP,,32,5pts
Bezel,BZ2664,BZ2664,New,Custom,BZ40-14RG15-UP,,,Bezel,40mm,14k-Rose Gold,11.74,GCI,,Per/Gr,,Precisdor Inc.,M6639,,762.84,2288.52,1144.26,1144.26,1,,,BZ40-14RG15-UP,,,0,0," SPV
",, UP,,,
Bezel,BZ2666,BZ2666,New,Custom,BZDYTN-Carbon-blk,,,Bezel,40mm,Carbon Fiber,,GCI,,Per/Gr,,Generix Investments LLC - USA,SO-003096,,150,450,225,225,1,,,BZDYTN-Carbon-blk,,,0,0,Ceramic,,,,,
Bezel,BZ2667,BZ2667,New,Custom,BZDYTN-Ceramic-blk,,,Bezel,,Ceramic,,GCI,,Per/Gr,,Generix Investments LLC - USA,SO-003170,,150,450,225,225,1,,,BZDYTN-Ceramic-blk,,,0,0,Ceramic,Ceramic,,,,
Bezel,BZ2668,BZ2668,New,Custom,BZDYTN-Ceramic-blk,,,Bezel,,Ceramic,,GCI,,Per/Gr,,Generix Investments LLC - USA,SO-003170,,150,450,225,225,1,,,BZDYTN-Ceramic-blk,,,0,0,Ceramic,Ceramic,,,,
Bezel,BZ2669,BZ2669,New,Custom,BZAP42-Rubber-blk,,,Bezel,,Ceramic,,GCI,,Per/Gr,,Generix Investments LLC - USA,SO-003170,,450,1350,675,675,1,,,BZAP42-Rubber-blk,,,0,0,,,,,,
Bezel,BZ2670,BZ2670,New,Custom,BZYM42-18YG-BPW,,,Bezel,42mm,18k-Yellow Gold,14.08,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,GCI 20220505,,2960,8880,4440,4440,1,,,BZYM42-18YG-BPW,,,0,0, Preset,,,,,
Bezel,BZ2671,BZ2671,New,Custom,BZYM42-ALLY-BPW,,,Bezel,42mm,Alloy,7.7,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,GCI 20220505,,2110,6330,3165,3165,1,,,BZYM42-ALLY-BPW,,,0,0,,,,,,
Bezel,BZ2672,BZ2672,New,Custom,BZ40-18YG-BPW,,,Bezel,40mm,18k-Yellow Gold,12.55,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,20220505,,2510,7530,3765,3765,1,,,BZ40-18YG-BPW,,,0,0,,,,,,
Bezel,BZ2673,BZ2673,New,Custom,BZ40-ALLY-BPW,,,Bezel,40mm,Alloy,6.89,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,GCI 20220505,,1610,4830,2415,2415,1,,,BZ40-ALLY-BPW,,,0,0,,,,,,
Bezel,BZ2674,BZ2674,New,Custom,BZAP44-18RG-DIA,,,Bezel,44mm,18k-Rose Gold,16.3,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,GCI20220505,,6460,19380,9690,9690,1,,,BZAP44-18RG-DIA,,,0,0,,,,,,
Bezel,BZ2675,BZ2675,New,Custom,BZ31-ALLY-RB,,,Bezel,31mm,Alloy,2.5,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,GCI 20220505,,460,1380,690,690,1,,,BZ31-ALLY-RB,,,0,0,,,,,,
Bezel,BZ2676,BZ2676,New,Custom,BZ31-ALLY-RB,,,Bezel,31mm,Alloy,2.5,GCI,,Per/Gr,,Amori Jewellery Co. Ltd,GCI 20220505,,460,1380,690,690,1,,,BZ31-ALLY-RB,,,0,0,,,,,,
Bezel,BZ2677,BZ2677,New,Custom,BZ36-14RG10-2P,,,Bezel,36mm,14k-Rose Gold,11.59,GCI,,Per/Gr,,Precisdor Inc.,M6649,,705.49,2116.47,1058.24,1058.24,1,,,BZ36-14RG10-2P,,,0,0, Preset,,P,,35,10pts
